14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-44
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:36,Blank,-33
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:37,Blank,-38
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:38,Blank,-39
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:39,Blank,-31
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-40
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:40,Blank,-33
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:42,Blank,-39
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:43,Blank,-33
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:44,Blank,-31
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:45,Blank,-33
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:46,Blank,-40
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:47,Blank,-31
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:48,Blank,-32
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-42
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:49,Blank,-32
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:50,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:51,Blank,-31
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
14:15:52,Blank,-32
